Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-56562-80-6,192.168.10.50,80,172.16.0.1,56562,6,7/7/2017 3:59,74195161,7,9,11613,62,4380,0,1659.0,2117.072113,20,0,6.888888889,5.30199124,157.3552755,0.215647487,4946344.067,18500000.0,71800000,3,74200000,12400000.0,30000000.0,73700000,16,73700000,9208375.625,25300000.0,71800000,3,0,0,0,0,152,192,0.094345775,0.121301711,0,4380,687.1176471,1543.785926,2383274.985,0,0,0,0,1,1,0,0,1,730.0625,1659.0,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,1852209.0,0.0,1852209,1852209,71800000.0,0.0,71800000,71800000,BENIGN
173.241.244.220-192.168.10.15-80-59222-6,192.168.10.15,59222,173.241.244.220,80,6,7/7/2017 4:11,70,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,171428.5714,28571.42857,70.0,0.0,70,70,70,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0,0,0,40,0,28571.42857,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-58499-80-6,172.16.0.1,58499,192.168.10.50,80,6,7/7/2017 4:10,94738742,8,5,56,11607,20,0,7.0,5.656854249,8760,0,2321.4,3802.315321,123.1069756,0.13721947,7894895.167,27000000.0,93500000,60,94700000,13500000.0,35300000.0,93500000,225,56685,14171.25,25681.84601,52631,180,0,0,0,0,172,112,0.084442751,0.052776719,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1193651.0,0.0,1193651,1193651,93500000.0,0.0,93500000,93500000,DDoS
192.168.10.15-195.142.107.70-58407-443-6,195.142.107.70,443,192.168.10.15,58407,6,7/7/2017 3:51,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16525,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-26136-80-6,172.16.0.1,26136,192.168.10.50,80,6,7/7/2017 4:04,5480896,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,6.56826913,1.094711522,1096179.2,2450556.577,5479868,1,5480896,1096179.2,2450556.577,5479868,1,0,0.0,0.0,0,0,0,0,0,0,120,0,1.094711522,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,1028.0,0.0,1028,1028,5479868.0,0.0,5479868,5479868,DDoS
172.16.0.1-192.168.10.50-54436-80-6,172.16.0.1,54436,192.168.10.50,80,6,7/7/2017 4:09,7405581,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.240799068,0.540133178,2468527.0,4274958.619,7404824,3,7405581,2468527.0,4274958.619,7404824,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.540133178,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,757.0,0.0,757,757,7404824.0,0.0,7404824,7404824,DDoS
172.16.0.1-192.168.10.50-52089-80-6,172.16.0.1,52089,192.168.10.50,80,6,7/7/2017 3:58,2643950,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,11.34665935,1.891109892,660987.5,1319300.353,2639936,0,2643950,660987.5,1319300.353,2639936,0,0,0.0,0.0,0,0,0,0,0,0,100,0,1.891109892,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.217.12.193-192.168.10.15-443-58130-6,172.217.12.193,443,192.168.10.15,58130,6,7/7/2017 3:41,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,351,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60546-17,192.168.10.3,60546,192.168.10.1,53,17,7/7/2017 3:58,419,1,1,59,136,59,59,59.0,0.0,136,136,136.0,0.0,465393.7947,4773.26969,419.0,0.0,419,419,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2386.634845,2386.634845,59,136,84.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,127.0,59.0,136.0,32,0,0,0,0,0,0,1,59,1,136,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-52864-80-6,192.168.10.50,80,172.16.0.1,52864,6,7/7/2017 4:08,6784642,7,9,11613,62,5840,0,1659.0,2446.588305,20,0,6.888888889,5.30199124,1720.798238,2.358267393,452309.4667,1557350.771,6043117,2,6784642,1130773.667,2438263.486,6074045,2,6074766,759345.75,2134986.615,6043117,35,0,0,0,0,152,192,1.031741984,1.326525408,0,5840,687.1176471,1716.741094,2947199.985,0,0,0,0,1,1,0,0,1,730.0625,1659.0,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,30872.0,0.0,30872,30872,6043117.0,0.0,6043117,6043117,BENIGN
172.16.0.1-192.168.10.50-25580-80-6,172.16.0.1,25580,192.168.10.50,80,6,7/7/2017 4:04,1782730,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6525.385224,4.487499509,254675.7143,673326.2401,1781636,3,824,412.0,438.4062043,722,102,1782715,445678.75,890638.2472,1781636,3,0,0,0,0,72,112,1.682812316,2.804687193,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-42546-80-6,172.16.0.1,42546,192.168.10.50,80,6,7/7/2017 4:15,1341714,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,8670.253124,5.217207244,223619.0,547320.9164,1340833,10,829,414.5,514.0666299,778,51,1341664,447221.3333,773890.5107,1340833,10,0,0,0,0,72,92,2.235945962,2.981261282,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.15-104.97.139.173-58909-443-6,104.97.139.173,443,192.168.10.15,58909,6,7/7/2017 4:00,49,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,1000000.0,81632.65306,16.33333333,20.7926269,40,1,49,24.5,33.23401872,48,1,0,0.0,0.0,0,0,0,0,0,0,60,20,61224.4898,20408.16327,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1279,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-62472-80-6,172.16.0.1,62472,192.168.10.50,80,6,7/7/2017 4:14,854016,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,35.12814748,5.854691247,213504.0,426344.2554,853020,1,854016,213504.0,426344.2554,853020,1,0,0.0,0.0,0,0,0,0,0,0,100,0,5.854691247,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.50-53-32873-17,192.168.10.50,32873,192.168.10.3,53,17,7/7/2017 4:10,189,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1174603.175,21164.02116,63.0,107.3871501,187,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,10582.01058,10582.01058,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-52293-17,192.168.10.5,52293,192.168.10.3,53,17,7/7/2017 3:30,77270,4,2,172,198,43,43,43.0,0.0,99,99,99.0,0.0,4788.404297,77.6497994,15454.0,25662.9448,59191,1,59196,19732.0,34172.49644,59191,1,49,49.0,0.0,49,49,0,0,0,0,80,64,51.76653294,25.88326647,43,99,59.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,68.83333333,43.0,99.0,80,0,0,0,0,0,0,4,172,2,198,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-51677-80-6,172.16.0.1,51677,192.168.10.50,80,6,7/7/2017 3:57,4294887,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.985049898,1.164174983,1073721.75,2146778.217,4293889,2,4294887,1073721.75,2146778.217,4293889,2,0,0.0,0.0,0,0,0,0,0,0,100,0,1.164174983,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-61468-80-6,192.168.10.50,80,172.16.0.1,61468,6,7/7/2017 4:12,98187025,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888888889,5.30199124,118.9057312,0.142585031,7552848.077,27100000.0,97800000,2,98200000,24500000.0,48800000.0,97800000,267,97800000,12200000.0,34600000.0,97800000,2,0,0,0,0,112,192,0.050923225,0.091661806,0,11595,778.7333333,2992.233243,8953459.781,0,0,0,0,1,1,0,0,1,834.3571429,2322.6,6.888888889,112,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,34578.0,0.0,34578,34578,97800000.0,0.0,97800000,97800000,BENIGN
192.168.10.14-205.174.165.73-58110-8080-6,192.168.10.14,58110,205.174.165.73,8080,6,7/7/2017 4:06,1036024,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.37411489,5.791371628,207204.8,267131.4291,499474,627,1035218,517609.0,24933.99932,535240,499978,1000258,500129.0,39.59797975,500157,500101,0,0,0,0,92,60,2.895685814,2.895685814,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-21982-80-6,172.16.0.1,21982,192.168.10.50,80,6,7/7/2017 4:01,344943,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,33724.41244,20.29320786,57490.5,140314.0998,343905,6,971,485.5,340.1183618,726,245,344898,114966.0,198267.5966,343905,6,0,0,0,0,72,92,8.697089084,11.59611878,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.9-53-58918-17,192.168.10.9,58918,192.168.10.3,53,17,7/7/2017 4:08,42406,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,5329.434514,94.32627458,14135.33333,24477.05334,42399,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,47.16313729,47.16313729,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,40,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.15-192.82.242.21-61253-443-6,192.168.10.15,61253,192.82.242.21,443,6,7/7/2017 4:53,93210,8,8,4060,1105,3717,0,507.5,1299.067688,941,2,138.125,325.8033752,55412.50939,171.6554018,6214.0,10015.53319,23987,2,93210,13315.71429,17224.12111,43094,3,51799,7399.857143,11695.17639,24563,2,0,0,0,0,172,164,85.82770089,85.82770089,0,3717,303.8235294,908.2917507,824993.9044,0,0,0,1,0,0,0,0,1,322.8125,507.5,138.125,172,0,0,0,0,0,0,8,4060,8,1105,8192,65535,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-57971-17,192.168.10.12,57971,192.168.10.3,53,17,7/7/2017 4:01,189,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1417989.418,21164.02116,63.0,105.6550993,185,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,64,64,10582.01058,10582.01058,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-15515-80-6,192.168.10.50,80,172.16.0.1,15515,6,7/7/2017 3:57,3148622,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,446.2269526,2.223194782,524770.3333,1275054.827,3127452,997,0,0.0,0.0,0,0,3137035,627407.0,1397568.916,3127452,997,1,0,0,0,20,132,0.317599255,1.905595527,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-61303-80-6,192.168.10.50,80,172.16.0.1,61303,6,7/7/2017 4:02,80148716,6,9,11613,62,7215,0,1935.5,3122.940009,20,0,6.888888889,5.30199124,145.6667129,0.187152094,5724908.286,19200000.0,72300000,3,80100000,16000000.0,34900000.0,78500000,4,78500000,9811628.75,25300000.0,72300000,3,0,0,0,0,132,192,0.074860837,0.112291256,0,7215,730.0625,2044.725914,4180904.062,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,4571.0,0.0,4571,4571,39200000.0,46800000.0,72300000,6176743,BENIGN
192.168.10.5-195.216.249.89-55154-443-6,195.216.249.89,443,192.168.10.5,55154,6,7/7/2017 3:32,54,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,222222.2222,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18518.51852,18518.51852,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,4877,65472,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-36169-80-6,172.16.0.1,36169,192.168.10.50,80,6,7/7/2017 4:11,7763770,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.091281684,0.515213614,2587923.333,4481544.372,7762765,4,7763770,2587923.333,4481544.372,7762765,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.515213614,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1005.0,0.0,1005,1005,7762765.0,0.0,7762765,7762765,DDoS
172.16.0.1-192.168.10.50-52082-80-6,172.16.0.1,52082,192.168.10.50,80,6,7/7/2017 4:08,7843802,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.059740672,0.509956779,2614600.667,4525166.193,7839812,3,7843802,2614600.667,4525166.193,7839812,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.509956779,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3990.0,0.0,3990,3990,7839812.0,0.0,7839812,7839812,DDoS
192.168.10.3-192.168.10.8-53-50910-17,192.168.10.8,50910,192.168.10.3,53,17,7/7/2017 3:59,134,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1552238.806,29850.74627,44.66666667,73.90759997,130,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,14925.37313,14925.37313,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-59636-80-6,172.16.0.1,59636,192.168.10.50,80,6,7/7/2017 4:11,96969010,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,120.2755396,0.144376023,7459154.615,24800000.0,89700000,3,96900000,13800000.0,33600000.0,89700000,3,113090,22618.0,49886.03367,111854,3,0,0,0,0,172,132,0.082500584,0.061875438,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2039.0,0.0,2039,2039,48400000.0,58400000.0,89700000,7122832,DDoS
192.168.10.12-72.21.91.29-45704-80-6,192.168.10.12,45704,72.21.91.29,80,6,7/7/2017 4:51,115279041,16,14,439,796,439,0,27.4375,109.75,796,0,56.85714286,212.7399486,10.71313562,0.260238112,3975139.345,4981646.102,10200000,43,115000000,7685269.4,4409106.315,10200000,54,113000000,8657945.231,3837148.721,10200000,949,0,0,0,0,520,456,0.13879366,0.121444452,0,796,39.83870968,160.9488732,25904.53978,0,0,0,1,0,0,0,0,0,41.16666667,27.4375,56.85714286,520,0,0,0,0,0,0,16,439,14,796,29200,285,1,32,26043.72727,7422.896363,48412,23496,10200000.0,33604.25383,10200000,10100000,BENIGN
